Serial_No,Shop_ID,Product_ID,Quantity_Sold_per_week,Sales_per-Week,Profit_per_week
836,SH78,B03,65,650,260
837,SH78,D09,129,9030,2838
838,SH78,B09,84,1260,336
839,SH79,D04,117,11700,5382
840,SH79,D06,56,1960,952
841,SH79,S1,104,6760,3120
842,SH79,S2,58,3480,1276
843,SH79,B01,89,3560,1335
844,SH79,B03,65,650,260
845,SH79,D09,104,7280,2288
846,SH79,B04,115,10350,4715
847,SH79,B09,74,1110,296
848,SH79,D04,101,10100,4646
849,SH79,D06,114,3990,1938
850,SH79,S1,91,5915,2730
851,SH79,S2,64,3840,1408
852,SH79,B01,63,2520,945
853,SH79,B03,98,980,392
854,SH79,D09,88,6160,1936
855,SH79,B04,53,4770,2173
856,SH79,B09,126,1890,504
857,SH79,D04,112,11200,5152
858,SH79,D06,84,2940,1428
859,SH79,S1,122,7930,3660
860,SH79,B01,53,2120,795
861,SH79,B03,97,970,388
862,SH79,D09,89,6230,1958
863,SH79,B04,85,7650,3485
864,SH79,B09,103,1545,412
865,SH80,B01,121,4840,1815
866,SH80,B03,110,1100,440
867,SH80,D09,114,7980,2508
868,SH80,B04,110,9900,4510
869,SH80,B09,77,1155,308
870,SH81,D08,63,10080,1890
871,SH81,B01,120,4800,1800
872,SH81,B03,117,1170,468
873,SH81,D09,130,9100,2860
874,SH81,B04,118,10620,4838
875,SH81,B09,96,1440,384
876,SH82,D08,122,19520,3660
877,SH82,S1,125,8125,3750
878,SH82,B01,125,5000,1875
879,SH82,B03,81,810,324
880,SH82,D09,60,4200,1320
881,SH82,B04,96,8640,3936
882,SH82,B09,85,1275,340
883,SH83,D08,93,14880,2790
884,SH83,B01,107,4280,1605
885,SH83,B03,128,1280,512
886,SH83,D09,78,5460,1716
887,SH83,B04,83,7470,3403
888,SH83,B09,105,1575,420
889,SH84,D08,78,12480,2340
890,SH84,B01,130,5200,1950
891,SH84,B03,125,1250,500
892,SH84,D09,130,9100,2860
893,SH84,B04,119,10710,4879
894,SH84,B09,121,1815,484
895,SH85,S1,120,7800,3600
896,SH85,S2,86,5160,1892
897,SH85,B01,98,3920,1470
898,SH85,B03,62,620,248
899,SH85,D09,129,9030,2838
900,SH85,B04,66,5940,2706
901,SH85,B09,115,1725,460
902,SH86,D04,70,7000,3220
903,SH86,D06,112,3920,1904
904,SH86,D08,54,8640,1620
905,SH86,S1,52,3380,1560
906,SH86,B01,71,2840,1065
907,SH86,B03,97,970,388
908,SH86,D09,85,5950,1870
909,SH86,B04,95,8550,3895
910,SH86,B09,86,1290,344
911,SH86,D04,68,6800,3128
912,SH86,D06,129,4515,2193
913,SH86,D08,51,8160,1530
914,SH86,S1,120,7800,3600
915,SH86,S2,107,6420,2354
916,SH86,B01,99,3960,1485
917,SH86,B03,89,890,356
918,SH86,D09,52,3640,1144
919,SH86,B04,93,8370,3813
920,SH86,B09,109,1635,436
921,SH87,D04,96,9600,4416
922,SH87,D06,124,4340,2108
923,SH87,S1,104,6760,3120
924,SH87,B01,87,3480,1305
925,SH87,B03,121,1210,484
926,SH87,D09,70,4900,1540
927,SH87,B04,113,10170,4633
928,SH87,B09,95,1425,380
929,SH88,D04,69,6900,3174
930,SH88,D06,73,2555,1241
931,SH88,D08,106,16960,3180
932,SH88,S1,59,3835,1770
933,SH88,S2,59,3540,1298
934,SH88,B01,81,3240,1215
935,SH88,B03,101,1010,404
936,SH88,D09,95,6650,2090
937,SH88,B04,90,8100,3690
938,SH88,B09,86,1290,344
939,SH89,D04,54,5400,2484
940,SH89,D06,130,4550,2210
941,SH89,S1,115,7475,3450
942,SH89,B01,81,3240,1215
943,SH89,B03,125,1250,500
944,SH89,D09,76,5320,1672
945,SH89,B04,129,11610,5289
946,SH89,B09,75,1125,300
947,SH90,D08,122,19520,3660
948,SH90,S1,55,3575,1650
949,SH90,S2,61,3660,1342
950,SH90,B01,74,2960,1110
951,SH90,B03,102,1020,408
952,SH90,D09,120,8400,2640
953,SH90,B04,121,10890,4961
954,SH90,B08,57,4560,855
955,SH90,B09,71,1065,284
956,SH90,D04,59,5900,2714
957,SH90,S1,65,4225,1950
958,SH90,B01,58,2320,870
959,SH90,B03,93,930,372
960,SH90,D09,91,6370,2002
961,SH90,B09,112,1680,448
962,SH91,D04,53,5300,2438
963,SH91,D06,112,3920,1904
964,SH91,D08,117,18720,3510
965,SH91,S1,115,7475,3450
966,SH91,S2,94,5640,2068
967,SH91,B01,70,2800,1050
968,SH91,B03,80,800,320
969,SH91,D09,72,5040,1584
970,SH91,B04,105,9450,4305
971,SH92,B01,105,4200,1575
972,SH92,B03,56,560,224
973,SH92,D09,118,8260,2596
974,SH92,B04,69,6210,2829
975,SH92,B09,68,1020,272
976,SH93,D04,104,10400,4784
977,SH93,D06,90,3150,1530
978,SH93,S1,59,3835,1770
979,SH93,S2,104,6240,2288
980,SH93,B01,63,2520,945
981,SH93,B03,77,770,308
982,SH93,D09,95,6650,2090
983,SH93,B04,93,8370,3813
984,SH93,B09,118,1770,472
985,SH94,D04,107,10700,4922
986,SH94,D06,87,3045,1479
987,SH94,S1,75,4875,2250
988,SH94,B01,112,4480,1680
989,SH94,B03,57,570,228
990,SH94,D09,120,8400,2640
991,SH94,B04,62,5580,2542
992,SH94,B09,85,1275,340
993,SH95,D04,77,7700,3542
994,SH95,D06,59,2065,1003
995,SH95,S1,77,5005,2310
996,SH95,B01,78,3120,1170
997,SH95,B03,78,780,312
998,SH95,D09,62,4340,1364
999,SH95,B04,75,6750,3075
1000,SH95,B09,94,1410,376
1001,SH95,D04,98,9800,4508
1002,SH95,D06,54,1890,918
1003,SH95,S1,115,7475,3450
1004,SH95,B01,108,4320,1620
1005,SH95,B03,88,880,352
1006,SH95,D09,84,5880,1848
1007,SH95,B04,114,10260,4674
1008,SH95,B09,78,1170,312
1009,SH96,D04,66,6600,3036
1010,SH96,D06,64,2240,1088
1011,SH96,D08,59,9440,1770
1012,SH96,S1,74,4810,2220
1013,SH96,S2,107,6420,2354
1014,SH96,B01,67,2680,1005
1015,SH96,B03,91,910,364
1016,SH96,D09,84,5880,1848
1017,SH96,B04,73,6570,2993
1018,SH96,B09,80,1200,320
1019,SH97,D04,65,6500,2990
1020,SH97,D06,55,1925,935
1021,SH97,S1,69,4485,2070
1022,SH97,S2,50,3000,1100
1023,SH97,B01,118,4720,1770
1024,SH97,B03,116,1160,464
1025,SH97,D09,83,5810,1826
1026,SH97,B04,98,8820,4018
1027,SH97,B09,101,1515,404
1028,SH98,B01,57,2280,855
1029,SH98,B03,104,1040,416
1030,SH98,D09,55,3850,1210
1031,SH98,B04,71,6390,2911
1032,SH98,B09,57,855,228
1033,SH99,B01,58,2320,870
1034,SH99,B03,85,850,340
1035,SH99,D09,61,4270,1342
1036,SH99,B04,109,9810,4469
1037,SH99,B09,81,1215,324
1038,SH100,D04,117,11700,5382
1039,SH100,D06,54,1890,918
1040,SH100,S1,53,3445,1590
1041,SH100,S2,126,7560,2772
1042,SH100,B01,91,3640,1365
1043,SH100,B03,110,1100,440
1044,SH100,D09,129,9030,2838
1045,SH100,B04,99,8910,4059
1046,SH100,B09,58,870,232
1047,SH101,D04,94,9400,4324
1048,SH101,D06,76,2660,1292
1049,SH101,S1,130,8450,3900
1050,SH101,B01,111,4440,1665
1051,SH101,B03,91,910,364
1052,SH101,D09,69,4830,1518
1053,SH101,B04,97,8730,3977
1054,SH101,B09,114,1710,456
1055,SH101,D04,98,9800,4508
1056,SH101,D06,98,3430,1666
1057,SH101,D08,70,11200,2100
1058,SH101,S1,111,7215,3330
1059,SH101,S2,120,7200,2640
1060,SH101,B01,103,4120,1545
1061,SH101,B03,127,1270,508
1062,SH101,D09,125,8750,2750
1063,SH101,B04,95,8550,3895
1064,SH101,B09,118,1770,472
1065,SH102,B01,76,3040,1140
1066,SH102,B03,122,1220,488
1067,SH102,D09,52,3640,1144
1068,SH102,B04,66,5940,2706
1069,SH102,B09,105,1575,420
1070,SH103,D04,64,6400,2944
1071,SH103,D06,117,4095,1989
1072,SH103,D08,84,13440,2520
1073,SH103,S1,72,4680,2160
1074,SH103,B01,68,2720,1020
1075,SH103,B03,93,930,372
1076,SH103,D09,71,4970,1562
1077,SH103,B04,119,10710,4879
1078,SH103,B09,127,1905,508
1079,SH104,D04,103,10300,4738
1080,SH104,D06,74,2590,1258
1081,SH104,S1,51,3315,1530
1082,SH104,B01,76,3040,1140
1083,SH104,B03,93,930,372
1084,SH104,D09,53,3710,1166
1085,SH104,B04,51,4590,2091
1086,SH104,B09,57,855,228
1087,SH105,D04,63,6300,2898
1088,SH105,D06,76,2660,1292
1089,SH105,D08,111,17760,3330
1090,SH105,S1,100,6500,3000
1091,SH105,S2,60,3600,1320
1092,SH105,B01,68,2720,1020
1093,SH105,B03,95,950,380
1094,SH105,D09,72,5040,1584
1095,SH105,B04,94,8460,3854
1096,SH105,B09,125,1875,500
1097,SH105,D04,56,5600,2576
1098,SH105,D06,80,2800,1360
1099,SH105,S1,109,7085,3270
1100,SH105,B01,74,2960,1110
1101,SH105,B03,88,880,352
1102,SH105,D09,87,6090,1914
1103,SH105,B04,89,8010,3649
1104,SH105,B09,86,1290,344
1105,SH105,D02,56,2800,952
1106,SH105,D04,65,6500,2990
1107,SH105,D06,130,4550,2210
1108,SH105,S1,78,5070,2340
1109,SH105,S2,105,6300,2310
1110,SH105,B01,112,4480,1680
1111,SH105,B03,66,660,264
1112,SH105,D09,97,6790,2134
1113,SH105,B04,76,6840,3116
1114,SH105,D10,85,2125,935
1115,SH105,B09,108,1620,432
1116,SH105,D02,129,6450,2193
1117,SH105,D04,68,6800,3128
1118,SH105,D06,103,3605,1751
1119,SH105,S1,128,8320,3840
1120,SH105,S2,69,4140,1518
1121,SH105,B01,85,3400,1275
1122,SH105,B03,65,650,260
1123,SH105,D09,86,6020,1892
1124,SH105,B04,122,10980,5002
1125,SH105,D10,109,2725,1199
1126,SH105,B09,119,1785,476
1127,SH106,D04,59,5900,2714
1128,SH106,D06,111,3885,1887
1129,SH106,S1,103,6695,3090
1130,SH106,B01,127,5080,1905
1131,SH106,B03,102,1020,408
1132,SH106,D09,88,6160,1936
1133,SH106,B04,70,6300,2870
1134,SH106,B09,99,1485,396
1135,SH107,D04,108,10800,4968
1136,SH107,D06,107,3745,1819
1137,SH107,S1,69,4485,2070
1138,SH107,S2,122,7320,2684
1139,SH107,B01,62,2480,930
1140,SH107,B03,77,770,308
1141,SH107,D09,97,6790,2134
1142,SH107,B04,94,8460,3854
1143,SH107,B09,83,1245,332
1144,SH108,D04,125,12500,5750
1145,SH108,D06,117,4095,1989
1146,SH108,S1,93,6045,2790
1147,SH108,B01,116,4640,1740
1148,SH108,B03,63,630,252
1149,SH108,D09,110,7700,2420
1150,SH108,B04,122,10980,5002
1151,SH108,B09,121,1815,484
1152,SH109,D04,108,10800,4968
1153,SH109,D06,82,2870,1394
1154,SH109,D08,113,18080,3390
1155,SH109,S1,113,7345,3390
1156,SH109,S2,109,6540,2398
1157,SH109,B01,82,3280,1230
1158,SH109,B03,102,1020,408
1159,SH109,D09,104,7280,2288
1160,SH109,B04,107,9630,4387
1161,SH109,B09,102,1530,408
1162,SH110,D04,99,9900,4554
1163,SH110,D06,118,4130,2006
1164,SH110,B01,51,2040,765
1165,SH110,B03,127,1270,508
1166,SH110,D09,126,8820,2772
1167,SH110,B04,106,9540,4346
1168,SH110,B09,89,1335,356
1169,SH111,D08,77,12320,2310
1170,SH111,B01,86,3440,1290
1171,SH111,B03,92,920,368
1172,SH111,D09,125,8750,2750
1173,SH111,B04,112,10080,4592
1174,SH111,B09,121,1815,484
1175,SH112,D04,115,11500,5290
1176,SH112,D06,130,4550,2210
1177,SH112,S1,76,4940,2280
1178,SH112,B01,115,4600,1725
1179,SH112,B03,80,800,320
1180,SH112,D09,100,7000,2200
1181,SH112,B04,77,6930,3157
1182,SH112,B09,73,1095,292
1183,SH113,D04,103,10300,4738
1184,SH113,D06,85,2975,1445
1185,SH113,B01,50,2000,750
1186,SH113,B03,76,760,304
1187,SH113,D09,90,6300,1980
1188,SH113,B04,129,11610,5289
1189,SH113,B09,128,1920,512
1190,SH114,D04,68,6800,3128
1191,SH114,D06,63,2205,1071
1192,SH114,D08,93,14880,2790
1193,SH114,S1,105,6825,3150
1194,SH114,S2,73,4380,1606
1195,SH114,B01,74,2960,1110
1196,SH114,B03,126,1260,504
1197,SH114,D09,98,6860,2156
1198,SH114,B04,86,7740,3526
1199,SH114,B09,65,975,260
1200,SH115,D01,93,5580,1860
1201,SH115,D04,64,6400,2944
1202,SH115,D06,76,2660,1292
1203,SH115,S1,107,6955,3210
1204,SH115,S2,104,6240,2288
1205,SH115,B01,101,4040,1515
1206,SH115,B03,71,710,284
1207,SH115,D09,125,8750,2750
1208,SH115,B04,96,8640,3936
1209,SH115,B09,52,780,208
1210,SH116,D04,70,7000,3220
1211,SH116,D06,86,3010,1462
1212,SH116,S2,60,3600,1320
1213,SH116,B01,114,4560,1710
1214,SH116,B03,53,530,212
1215,SH116,D09,50,3500,1100
1216,SH116,B04,111,9990,4551
1217,SH116,B09,90,1350,360
1218,SH117,D01,101,6060,2020
1219,SH117,D02,92,4600,1564
1220,SH117,D03,54,2700,1080
1221,SH117,D04,104,10400,4784
1222,SH117,D06,99,3465,1683
1223,SH117,D08,79,5925,2528
1224,SH117,D09,106,4240,1060
1225,SH117,D08,52,8320,1560
1226,SH117,S1,60,3900,1800
1227,SH117,S2,122,7320,2684
1228,SH117,B01,100,4000,1500
1229,SH117,B03,81,810,324
1230,SH117,D09,61,4270,1342
1231,SH117,B04,67,6030,2747
1232,SH117,B05,100,2000,800
1233,SH117,B06,105,3150,1155
1234,SH117,D10,80,2000,880
1235,SH117,B08,119,9520,1785
1236,SH117,B09,75,1125,300
1237,SH117,D01,89,5340,1780
1238,SH117,D02,121,6050,2057
1239,SH117,D03,88,4400,1760
1240,SH117,D04,104,10400,4784
1241,SH117,D06,101,3535,1717
1242,SH117,D08,63,4725,2016
1243,SH117,D09,67,2680,670
1244,SH117,D08,127,20320,3810
1245,SH117,S1,108,7020,3240
1246,SH117,S2,112,6720,2464
1247,SH117,B01,87,3480,1305
1248,SH117,B03,126,1260,504
1249,SH117,D09,56,3920,1232
1250,SH117,B04,60,5400,2460
1251,SH117,B05,117,2340,936
1252,SH117,B06,97,2910,1067
1253,SH117,D10,74,1850,814
1254,SH117,B08,96,7680,1440
1255,SH117,B09,78,1170,312
1256,SH118,D08,130,9750,4160
1257,SH118,D08,121,19360,3630
1258,SH118,S1,59,3835,1770
1259,SH118,S2,105,6300,2310
1260,SH118,B01,75,3000,1125
1261,SH118,B03,57,570,228
1262,SH118,D09,68,4760,1496
1263,SH118,B04,56,5040,2296
1264,SH118,B09,99,1485,396
1265,SH118,D01,120,7200,2400
1266,SH118,D04,105,10500,4830
1267,SH118,D08,117,18720,3510
1268,SH118,S1,77,5005,2310
1269,SH118,S2,54,3240,1188
1270,SH118,B01,75,3000,1125
1271,SH118,B03,129,1290,516
1272,SH118,D09,85,5950,1870
1273,SH118,B04,102,9180,4182
1274,SH118,B09,73,1095,292
1275,SH119,D04,109,10900,5014
1276,SH119,D06,79,2765,1343
1277,SH119,D08,56,8960,1680
1278,SH119,S1,111,7215,3330
1279,SH119,B01,91,3640,1365
1280,SH119,B03,69,690,276
1281,SH119,D09,124,8680,2728
1282,SH119,B09,108,1620,432
1283,SH120,D04,94,9400,4324
1284,SH120,D06,97,3395,1649
1285,SH120,D08,123,9225,3936
1286,SH120,D08,96,15360,2880
1287,SH120,S1,98,6370,2940
1288,SH120,B01,104,4160,1560
1289,SH120,B03,94,940,376
1290,SH120,D09,109,7630,2398
1291,SH120,B04,57,5130,2337
1292,SH120,B09,101,1515,404
1293,SH121,D08,84,13440,2520
1294,SH121,S1,76,4940,2280
1295,SH121,B01,110,4400,1650
1296,SH121,B03,123,1230,492
1297,SH121,D09,129,9030,2838
1298,SH121,B04,122,10980,5002
1299,SH121,D10,104,2600,1144
1300,SH121,B09,91,1365,364
1301,SH122,S1,82,5330,2460
1302,SH122,B01,125,5000,1875
1303,SH122,B03,61,610,244
1304,SH122,D09,74,5180,1628
1305,SH122,B04,75,6750,3075
1306,SH122,B09,111,1665,444
1307,SH123,D04,102,10200,4692
1308,SH123,D06,118,4130,2006
1309,SH123,D08,100,16000,3000
1310,SH123,S1,125,8125,3750
1311,SH123,B01,124,4960,1860
1312,SH123,B03,98,980,392
1313,SH123,D09,112,7840,2464
1314,SH123,B04,68,6120,2788
1315,SH123,B06,112,3360,1232
1316,SH123,D10,85,2125,935
1317,SH123,B09,95,1425,380
1318,SH124,D04,85,8500,3910
1319,SH124,D06,114,3990,1938
1320,SH124,S1,92,5980,2760
1321,SH124,B01,50,2000,750
1322,SH124,B03,104,1040,416
1323,SH124,D09,71,4970,1562
1324,SH124,B04,53,4770,2173
1325,SH124,B09,53,795,212
1326,SH125,D04,71,7100,3266
1327,SH125,D06,123,4305,2091
1328,SH125,S1,95,6175,2850
1329,SH125,B01,66,2640,990
1330,SH125,B03,87,870,348
1331,SH125,D09,56,3920,1232
1332,SH125,B09,65,975,260
1333,SH126,D04,62,6200,2852
1334,SH126,D06,107,3745,1819
1335,SH126,D08,113,18080,3390
1336,SH126,S1,79,5135,2370
1337,SH126,B01,113,4520,1695
1338,SH126,B03,130,1300,520
1339,SH126,D09,126,8820,2772
1340,SH126,D10,124,3100,1364
1341,SH126,B09,62,930,248
1342,SH127,D04,84,8400,3864
1343,SH127,D06,87,3045,1479
1344,SH127,S1,51,3315,1530
1345,SH127,B01,130,5200,1950
1346,SH127,B03,58,580,232
1347,SH127,D09,102,7140,2244
1348,SH127,D10,72,1800,792
1349,SH127,B09,70,1050,280
1350,SH128,D04,73,7300,3358
1351,SH128,D06,64,2240,1088
1352,SH128,D08,120,19200,3600
1353,SH128,S1,93,6045,2790
1354,SH128,B01,91,3640,1365
1355,SH128,B03,105,1050,420
1356,SH128,D09,64,4480,1408
1357,SH128,B04,124,11160,5084
1358,SH128,D10,77,1925,847
1359,SH128,B09,114,1710,456
1360,SH129,S1,74,4810,2220
1361,SH129,B01,110,4400,1650
1362,SH129,B03,53,530,212
1363,SH129,D09,91,6370,2002
1364,SH129,B04,57,5130,2337
1365,SH129,D10,54,1350,594
1366,SH129,B09,109,1635,436
1367,SH130,D04,130,13000,5980
1368,SH130,D06,80,2800,1360
1369,SH130,S1,98,6370,2940
1370,SH130,B01,127,5080,1905
1371,SH130,B03,75,750,300
1372,SH130,D09,56,3920,1232
1373,SH130,B04,119,10710,4879
1374,SH130,D10,64,1600,704
1375,SH130,B09,84,1260,336
1376,SH131,D04,98,9800,4508
1377,SH131,D06,62,2170,1054
1378,SH131,D08,94,15040,2820
1379,SH131,S1,77,5005,2310
1380,SH131,B01,119,4760,1785
1381,SH131,B03,118,1180,472
1382,SH131,D09,55,3850,1210
1383,SH131,D10,76,1900,836
1384,SH131,B09,127,1905,508
1385,SH132,D08,75,12000,2250
1386,SH132,S1,94,6110,2820
1387,SH132,B01,56,2240,840
1388,SH132,B03,112,1120,448
1389,SH132,D09,105,7350,2310
1390,SH132,B04,87,7830,3567
1391,SH132,B06,86,2580,946
1392,SH132,D10,70,1750,770
1393,SH132,B09,85,1275,340
1394,SH133,D08,120,19200,3600
1395,SH133,B01,84,3360,1260
1396,SH133,B03,113,1130,452
1397,SH133,D09,81,5670,1782
1398,SH133,B04,76,6840,3116
1399,SH133,B06,66,1980,726
1400,SH133,D10,99,2475,1089
1401,SH133,B09,105,1575,420
1402,SH133,D08,69,11040,2070
1403,SH133,B01,81,3240,1215
1404,SH133,B03,88,880,352
1405,SH133,D09,92,6440,2024
1406,SH133,B04,121,10890,4961
1407,SH133,D10,96,2400,1056
1408,SH133,B09,79,1185,316
1409,SH133,D08,77,12320,2310
1410,SH133,B01,54,2160,810
1411,SH133,B03,100,1000,400
1412,SH133,D09,126,8820,2772
1413,SH133,B04,87,7830,3567
1414,SH133,D10,97,2425,1067
1415,SH133,B09,120,1800,480
1416,SH133,D08,53,8480,1590
1417,SH133,S1,118,7670,3540
1418,SH133,B01,65,2600,975
1419,SH133,B03,77,770,308
1420,SH133,D09,98,6860,2156
1421,SH133,B04,90,8100,3690
1422,SH133,B09,88,1320,352
1423,SH133,B01,116,4640,1740
1424,SH133,B03,118,1180,472
1425,SH133,D09,60,4200,1320
1426,SH133,B04,112,10080,4592
1427,SH133,B09,130,1950,520
1428,SH134,D04,113,11300,5198
1429,SH134,D06,56,1960,952
1430,SH134,S1,51,3315,1530
1431,SH134,B01,94,3760,1410
1432,SH134,B03,104,1040,416
1433,SH134,D09,70,4900,1540
1434,SH134,D10,84,2100,924
1435,SH134,B09,95,1425,380
1436,SH134,D04,71,7100,3266
1437,SH134,D06,68,2380,1156
1438,SH134,D08,98,15680,2940
1439,SH134,S1,123,7995,3690
1440,SH134,B01,130,5200,1950
1441,SH134,B03,120,1200,480
1442,SH134,D09,77,5390,1694
1443,SH134,B04,125,11250,5125
1444,SH134,B09,129,1935,516
1445,SH135,D04,65,6500,2990
1446,SH135,D06,104,3640,1768
1447,SH135,D08,92,14720,2760
1448,SH135,S1,95,6175,2850
1449,SH135,B01,121,4840,1815
1450,SH135,B03,74,740,296
1451,SH135,D09,70,4900,1540
1452,SH135,D10,55,1375,605
1453,SH135,B09,85,1275,340
1454,SH136,D04,98,9800,4508
1455,SH136,D06,76,2660,1292
1456,SH136,S1,59,3835,1770
1457,SH136,B01,58,2320,870
1458,SH136,B03,71,710,284
1459,SH136,D09,67,4690,1474
1460,SH136,D10,108,2700,1188
1461,SH136,B09,125,1875,500
1462,SH137,D04,73,7300,3358
1463,SH137,D06,58,2030,986
1464,SH137,D08,71,11360,2130
1465,SH137,S1,61,3965,1830
1466,SH137,B01,99,3960,1485
1467,SH137,B03,68,680,272
1468,SH137,D09,54,3780,1188
1469,SH137,D10,125,3125,1375
1470,SH137,B09,76,1140,304
1471,SH138,D04,85,8500,3910
1472,SH138,D06,122,4270,2074
1473,SH138,S1,100,6500,3000
1474,SH138,B01,57,2280,855
1475,SH138,B03,50,500,200
1476,SH138,D09,60,4200,1320
1477,SH138,B09,61,915,244
1478,SH139,D04,58,5800,2668
1479,SH139,D06,114,3990,1938
1480,SH139,D08,116,18560,3480
1481,SH139,S1,60,3900,1800
1482,SH139,B01,121,4840,1815
1483,SH139,B03,94,940,376
1484,SH139,D09,77,5390,1694
1485,SH139,D10,103,2575,1133
1486,SH139,B09,102,1530,408
1487,SH140,D04,124,12400,5704
1488,SH140,D06,93,3255,1581
1489,SH140,D08,118,18880,3540
1490,SH140,S1,111,7215,3330
1491,SH140,B01,51,2040,765
1492,SH140,B03,52,520,208
1493,SH140,D09,75,5250,1650
1494,SH140,D10,120,3000,1320
1495,SH140,B09,117,1755,468
1496,SH141,D04,108,10800,4968
1497,SH141,D06,86,3010,1462
1498,SH141,D08,115,18400,3450
1499,SH141,S1,130,8450,3900
1500,SH141,B01,67,2680,1005
1501,SH141,B03,87,870,348
1502,SH141,D09,130,9100,2860
1503,SH141,B04,122,10980,5002
1504,SH141,D10,89,2225,979
1505,SH141,B09,54,810,216
1506,SH142,D08,72,11520,2160
1507,SH142,S1,107,6955,3210
1508,SH142,B01,102,4080,1530
1509,SH142,B03,99,990,396
1510,SH142,D09,98,6860,2156
1511,SH142,B04,118,10620,4838
1512,SH142,D10,103,2575,1133
1513,SH142,B09,62,930,248
1514,SH143,D08,92,14720,2760
1515,SH143,B01,116,4640,1740
1516,SH143,B03,94,940,376
1517,SH143,D09,60,4200,1320
1518,SH143,B04,98,8820,4018
1519,SH143,D10,114,2850,1254
1520,SH143,B09,123,1845,492
1521,SH144,D04,75,7500,3450
1522,SH144,D06,89,3115,1513
1523,SH144,S1,116,7540,3480
1524,SH144,B01,54,2160,810
1525,SH144,B03,57,570,228
1526,SH144,D09,87,6090,1914
1527,SH144,B04,65,5850,2665
1528,SH144,D10,85,2125,935
1529,SH144,B09,113,1695,452
1530,SH145,B01,66,2640,990
1531,SH145,B03,98,980,392
1532,SH145,D09,105,7350,2310
1533,SH145,B04,108,9720,4428
1534,SH145,D10,106,2650,1166
1535,SH145,B09,129,1935,516
1536,SH146,D04,81,8100,3726
1537,SH146,D06,63,2205,1071
1538,SH146,S1,125,8125,3750
1539,SH146,B01,61,2440,915
1540,SH146,B03,81,810,324
1541,SH146,D09,121,8470,2662
1542,SH146,D10,79,1975,869
1543,SH146,B09,100,1500,400
1544,SH147,D04,88,8800,4048
1545,SH147,D06,52,1820,884
1546,SH147,S1,128,8320,3840
1547,SH147,B01,89,3560,1335
1548,SH147,B03,101,1010,404
1549,SH147,D09,88,6160,1936
1550,SH147,B09,72,1080,288
1551,SH148,D04,78,7800,3588
1552,SH148,D06,82,2870,1394
1553,SH148,S1,51,3315,1530
1554,SH148,B01,108,4320,1620
1555,SH148,B03,68,680,272
1556,SH148,D09,119,8330,2618
1557,SH148,D10,66,1650,726
1558,SH148,B09,107,1605,428
1559,SH149,D04,58,5800,2668
1560,SH149,D06,62,2170,1054
1561,SH149,D08,57,4275,1824
1562,SH149,D08,81,12960,2430
1563,SH149,B01,51,2040,765
1564,SH149,B03,105,1050,420
1565,SH149,D09,75,5250,1650
1566,SH149,B04,64,5760,2624
1567,SH149,D10,55,1375,605
1568,SH149,B09,112,1680,448
1569,SH150,D04,63,6300,2898
1570,SH150,D06,63,2205,1071
1571,SH150,S1,103,6695,3090
1572,SH150,B01,57,2280,855
1573,SH150,B03,128,1280,512
1574,SH150,D09,72,5040,1584
1575,SH150,B04,79,7110,3239
1576,SH150,D10,112,2800,1232
1577,SH150,B09,102,1530,408
1578,SH151,B01,90,3600,1350
1579,SH151,B03,106,1060,424
1580,SH151,D09,60,4200,1320
1581,SH151,B04,102,9180,4182
1582,SH151,B06,107,3210,1177
1583,SH151,B09,111,1665,444
1584,SH152,D08,71,11360,2130
1585,SH152,B01,125,5000,1875
1586,SH152,B03,54,540,216
1587,SH152,D09,80,5600,1760
1588,SH152,B04,82,7380,3362
1589,SH152,D10,117,2925,1287
1590,SH152,B09,57,855,228
1591,SH153,D01,68,4080,1360
1592,SH153,S1,123,7995,3690
1593,SH153,S2,54,3240,1188
1594,SH153,B01,123,4920,1845
1595,SH153,B03,70,700,280
1596,SH153,D09,110,7700,2420
1597,SH153,B04,59,5310,2419
1598,SH153,B09,114,1710,456
1599,SH154,D01,66,3960,1320
1600,SH154,D08,125,20000,3750
1601,SH154,S1,78,5070,2340
1602,SH154,S2,93,5580,2046
1603,SH154,B01,124,4960,1860
1604,SH154,B03,118,1180,472
1605,SH154,D09,80,5600,1760
1606,SH154,B04,86,7740,3526
1607,SH154,B09,122,1830,488
1608,SH155,D01,53,3180,1060
1609,SH155,D02,54,2700,918
1610,SH155,D03,55,2750,1100
1611,SH155,D04,93,9300,4278
1612,SH155,D06,67,2345,1139
1613,SH155,D08,116,8700,3712
1614,SH155,D09,112,4480,1120
1615,SH155,D08,83,13280,2490
1616,SH155,S1,85,5525,2550
1617,SH155,S2,99,5940,2178
1618,SH155,B01,65,2600,975
1619,SH155,B03,91,910,364
1620,SH155,D09,123,8610,2706
1621,SH155,B09,81,1215,324
1622,SH156,D04,112,11200,5152
1623,SH156,D06,118,4130,2006
1624,SH156,D08,122,9150,3904
