Store_Id,Store_Name,SE_ID,Building_ID,BT_ID,Outlet_ID
SH1732,Jagadamba Stores,SE05,B942,B002,OTL18
SH1733,Mr Bakers,SE05,B943,B001,OTL18
SH1734,Vijayalaxmi Kirana,SE05,B942,B002,OTL02
SH1735,Bake House,SE05,B946,B001,OTL02
SH1736,Slv Bnagalore Iyengar Bakery,SE05,B947,B001,OTL02
SH1737,Monganis Cakes,SE05,B942,B001,OTL18
SH1738,Sri Aditya Store,SE05,B948,B009,OTL02
SH1739,Maruthi Kirana,SE05,B949,B002,OTL02
SH1740,Prince Vijaya Dairy And Bakery,SE05,B950,B001,OTL18
SH1741,Laxmi Bakers Zone,SE05,B951,B001,OTL02
SH1742,Rathod Kgs,SE05,B952,B002,OTL02
SH1743,Maya Kiranam And General,SE05,B946,B002,OTL02
SH1744,Youshufian Bakery,SE05,B953,B001,OTL02
SH1745,Ista Medical General,SE05,B952,B003,OTL02
SH1746,S Mart Store,SE05,B954,B007,OTL02
SH1747,Dolphin Bakery,SE05,B952,B001,OTL02
SH1748,Ganesh Mithai Bandar,SE05,B952,B008,OTL02
SH1749,Geetanjali Bakery And Milk Parlour,SE05,B949,B001,OTL02
SH1750,Hanuman Kiranam And General Store,SE05,B956,B002,OTL05
SH1751,Shree Bakery,SE05,B957,B001,OTL10
SH1752,Dhanalaxmi Mithai Bhandar,SE05,B958,B008,OTL01
SH1753,Charan Bakers Fast Food,SE05,B959,B001,OTL10
SH1754,Sri Venkateshwara Bangalore Iyengar Bekary,SE05,B952,B001,OTL02
SH1755,Balaji Mithai Bhandar,SE05,B960,B008,OTL02
SH1756,Sri Mahalaxmi Super Market,SE05,B946,B007,OTL02
SH1757,Mallikarjuna Kirana General Stores,SE05,B961,B002,OTL02
SH1758,Top Taste Bakery,SE05,B167,B001,OTL01
SH1759,Sai Ram Medicals And General Stores,SE05,B29,B003,OTL02
SH1760,Sushma Kirana General Stores,SE05,B963,B002,OTL02
SH1761,Slj Banglore Iyengar Bakery,SE05,B167,B001,OTL01
SH1762,Sri Balaji Mitai Bandar,SE05,B167,B008,OTL02
SH1763,Krazy Cups,SE05,B163,B004,OTL02
SH1764,Sri Venkateshwara Kirana And General Store,SE05,B964,B002,OTL15
SH1765,Sri Krishna Kiranam And General Store,SE08,B965,B002,OTL01
SH1766,Swaroopa Kirana,SE08,B966,B002,OTL02
SH1767,Spencers,SE08,B967,B007,OTL01
SH1768,Sri Venkateshwara Cooldrinks And Milk,SE08,B965,B006,OTL01
SH1769,Bakewell Cafe House,SE08,B968,B001,OTL22
SH1770,Finefare Supper Market,SE08,B969,B007,OTL22
SH1771,Diamond Store,SE08,B970,B002,OTL22
SH1772,Friendly Fare Super Market,SE08,B697,B007,OTL22
SH1773,Al Hussain Medical ,SE08,B971,B003,OTL22
SH1774,Monginis Cake Shop,SE08,B972,B001,OTL01
SH1775,Fort View Bakers,SE08,B697,B001,OTL01
SH1776,Anam Sweets And Bakers,SE08,B697,B001,OTL22
SH1777,Fresh N Crunch Supermarket,SE08,B973,B002,OTL01
SH1778,Taza Bakery And Bakery,SE08,B974,B001,OTL22
SH1779,S B Kirana General Store,SE08,B697,B002,OTL22
SH1780,New Finefare Super Market,SE08,B975,B007,OTL05
SH1781,Prime Mini Mart,SE08,B976,B002,OTL01
SH1782,Mahaveer Kiranam And General Store,SE08,B965,B002,OTL02
SH1783,Araaf Super Market,SE08,B977,B007,OTL05
SH1784,Medi Point Medical General Store,SE08,B974,B003,OTL22
SH1785,Balaji Mart,SE08,B978,B002,OTL02
SH1786,New Pharma Plus Medical General Store,SE08,B974,B003,OTL22
SH1787,Orbit Super Market,SE08,B974,B007,OTL22
SH1788,New Maharaja Sweets Namkeen ,SE08,B979,B008,OTL22
SH1789,Syed Bakery ,SE08,B974,B001,OTL22
SH1790,Hassan And Sons Kirana General Store,SE08,B697,B002,OTL22
SH1791,Basith Bhai And Sons Kirana General Store,SE08,B697,B002,OTL22
SH1792,Om Sai Kirana And General Store,SE08,B980,B009,OTL05
SH1793,Family Medical,SE08,B981,B003,OTL22
SH1794,Famous Kirana General Store,SE08,B697,B002,OTL22
SH1795,Shahi Fish Corner,SE08,B974,B002,OTL22
SH1796,Azra Kirana General Store,SE08,B697,B002,OTL22
SH1797,Khaleem Bhai Kirana General Store,SE08,B982,B002,OTL22
SH1798,Green Medical Store,SE08,B697,B003,OTL22
SH1799,Hussain Care Medical General Store,SE08,B983,B003,OTL22
SH1800,Al Labaik Icecream ,SE08,B697,B004,OTL01
SH1801,K S Kiranam And General Store,SE08,B984,B002,OTL02
SH1802,Irfan Kirana General Store,SE08,B697,B002,OTL22
SH1803,Dream Land Bakers ,SE08,B972,B001,OTL02
SH1804,Indermal Rajkumar General Store,SE03,B985,B002,OTL01
SH1805,Kumar Kiranam And General Store,SE03,B985,B009,OTL01
SH1806,Sri Krishna Communication,SE03,B985,B002,OTL01
SH1807,Sri Vijayalaxmi Kirana General Store,SE03,B382,B002,OTL10
SH1808,Venkatadri Mithai Bhandar,SE03,B382,B008,OTL01
SH1809,Sainath Bakery,SE03,B382,B001,OTL01
SH1810,Vijaya Durga Enterprises,SE03,B987,B001,OTL18
SH1811,Sri Manikeswari Matha Store,SE03,B988,B002,OTL01
SH1812,Sri Venkateshwara Bangalore Iyengar Bakery,SE05,B989,B001,OTL13
SH1813,Sri Sai Ram Wholesale Merchant,SE05,B876,B007,OTL21
SH1814,Padmavathi Pickels General Store,SE05,B990,B002,OTL15
SH1815,Prime Foods,SE05,B991,B012,OTL22
SH1816,Jai Balaji Kirana And General Store,SE05,B992,B002,OTL22
SH1817,Sri Venkateshwara Banglore Bakery,SE05,B876,B001,OTL18
SH1818,Ramdev Kirana And General Store,SE05,B876,B002,OTL18
SH1819,Sri Rk Kirana And General Store,SE05,B993,B002,OTL22
SH1820,Krish Kirana And General Store,SE05,B876,B002,OTL05
SH1821,Kpc Mega Banglore Bzkery,SE05,B994,B001,OTL18
SH1822,Orange Super Market,SE05,B993,B007,OTL18
SH1823,Skk Bakery,SE05,B876,B001,OTL18
SH1824,Sro Srinivasa Kirana And General Store,SE05,B992,B002,OTL22
SH1825,Lalitha Parameshwari Kirana And General Store,SE05,B995,B002,OTL05
SH1826,Raj Laxmi Kirana And General Store,SE05,B995,B002,OTL18
SH1827,Tasty Bites Bakery,SE05,B995,B001,OTL05
SH1828,Mls Bakers And General Store,SE05,B996,B001,OTL18
SH1829,Jai Hznuman Kirana And General Store,SE05,B997,B002,OTL05
SH1830,Shankar Kirana And General Stores,SE05,B999,B002,OTL22
SH1831,Shyambaba Kirana General Store,SE05,B876,B002,OTL05
SH1832,Guddus Dry Fruits,SE05,B992,B002,OTL18
SH1833,Sri Raghavendra Kirana And General Store,SE05,B996,B002,OTL02
SH1834,Om Sri Sai Someshwara Kirana And General Store,SE05,B995,B002,OTL02
SH1835,Sri Balkishan Mithai Bandar,SE05,B1001,B008,OTL18
SH1836,Sri Balaji Ramnaresh Mithai Bandar,SE05,B993,B008,OTL01
SH1837,Our Store,SE05,B991,B007,OTL18
SH1838,Lovely Bakery,SE05,B1002,B001,OTL22
SH1839,Sri Sai Balery,SE05,B1001,B001,OTL15
SH1840,Krishna Kirana And General Store,SE05,B1003,B002,OTL22
SH1841,New Star Bakery,SE05,B1003,B001,OTL22
SH1842,The Haas Bakery,SE05,B1001,B001,OTL18
SH1843,Sri Laxmi Narasimha Veg Basket,SE05,B999,B002,OTL02
SH1844,Kaleema Kirana And General Stores,SE05,B1001,B002,OTL18
SH1845,Sri Bhagyalami Kiranam And General Store,SE05,B995,B002,OTL05
SH1846,Sri Sai Ganesh Super Market,SE05,B1006,B007,OTL04
SH1847,Sri Laxmi Banglore Ayyagaru Bakery,SE05,B1007,B001,OTL02
SH1848,Aadarsha Mart,SE05,B1008,B007,OTL05
SH1849,Siva Ratna General Store,SE09,B1009,B002,OTL02
SH1850,Balaji Mahaveer Kgs,SE09,B546,B002,OTL02
SH1851,Tipsy Topsy Bakery,SE09,B1010,B012,OTL02
SH1852,Santosh Reddy Pure Ghee Sweets,SE09,B1011,B008,OTL18
SH1853,Jai Hanuman Kiranam And General Store,SE09,B1012,B002,OTL01
SH1854,Sk Bakers,SE09,B440,B001,OTL01
SH1855,Rehmath Kirana General Store,SE09,B1015,B002,OTL18
SH1856,Ramanjaneya Kirana General Store,SE09,B1014,B002,OTL06
SH1857,Vijayalaxmi Milk Parlour,SE09,B1016,B009,OTL22
SH1858,Om Kirana General Store,SE09,B1016,B002,OTL02
SH1859,Azmath Medical And General,SE06,B1017,B003,OTL02
SH1860,Al Rahman Medical And General,SE06,B1018,B003,OTL02
SH1861,Tawakkal Bakery,SE06,B1017,B001,OTL02
SH1862,Al Madina Kirana Andgeneral,SE06,B1017,B002,OTL02
SH1863,Siraj Kirana Andgeneral,SE06,B1017,B002,OTL02
SH1864,Mohammed General And Kirana Store,SE06,B1017,B002,OTL02
SH1865,Health Medical And ,SE06,B1019,B003,OTL02
SH1866,Khans Children Sweet Andgeneral,SE06,B1017,B009,OTL02
SH1867,Ismail Medical Hall,SE06,B1020,B003,OTL02
SH1868,Al Rehman Ice Cream And Cool Drinks,SE06,B1017,B006,OTL02
SH1869,M S Kirana Andgeneral,SE06,B344,B002,OTL02
SH1870,Sri Balaji Aditya Mithai Bhandar,SE05,B1021,B001,OTL01
SH1871,Sri Sonthi Mata Vinaya Kiranam Store,SE05,B1021,B002,OTL01
SH1872,Royal Kirana And General Store,SE05,B446,B002,OTL01
SH1873,Volege Super Market,SE05,B1022,B009,OTL01
SH1874,Laxmi Dairy Porlar,SE05,B1023,B002,OTL01
SH1875,Jai Hanuman Iranam Generl Store,SE05,B1024,B002,OTL02
SH1876,Sri Ram Kiranam Ganeral Store,SE05,B1025,B002,OTL01
SH1877,Balaji Mukesh Kirana General Store,SE05,B1027,B002,OTL02
SH1878,Sonthosh Kiranam General Store,SE05,B1028,B002,OTL01
SH1879,Sri Sai K G S,SE05,B1029,B002,OTL02
SH1880,Maa Ashapura Kirana General Stores,SE05,B40,B002,OTL02
SH1881,Hema Sweets ,SE05,B1030,B008,OTL01
SH1882,Raunaq Bakers,SE05,B1031,B001,OTL01
SH1883,Priya Kirana General Store,SE05,B1032,B002,OTL02
SH1884,A V S Kirana General Store,SE05,B1032,B002,OTL02
SH1885,S L V Bangalore Iyengar Bakery,SE05,B1032,B001,OTL01
SH1886,The Best Kirana General Store,SE08,B1033,B002,OTL18
SH1887,Hakimi Kirana General Store,SE08,B1034,B002,OTL18
SH1888,Max Ice Cream Parlour,SE08,B1035,B004,OTL18
SH1889,Anwar Kirana General Store,SE08,B1036,B002,OTL02
SH1890,Neha Kirana Store,SE08,B1037,B002,OTL22
SH1891,Sadaf General Store,SE08,B1033,B002,OTL18
SH1892,Brothers Medical General Store,SE08,B1033,B003,OTL12
SH1893,Kings Mart,SE08,B1037,B002,OTL22
SH1894,Latest Bakery,SE08,B774,B001,OTL22
SH1895,India Bakery,SE08,B773,B001,OTL22
SH1896,Al Safa Medical Store,SE08,B1039,B003,OTL22
SH1897,Jai Durga Kirana General Store,SE08,B1040,B002,OTL22
SH1898,Akash Store,SE08,B768,B009,OTL22
SH1899,Zam Zam Medical General Store,SE08,B773,B003,OTL22
SH1900,Yousufain Ice Cream Corner,SE08,B774,B004,OTL22
SH1901,Dilip Super Market,SE08,B1041,B007,OTL22
SH1902,Indiana Medical Hall,SE08,B1038,B003,OTL13
SH1903,Al Kaiz Milk Point Kirana General Store,SE08,B1042,B002,OTL22
SH1904,Iqbal Kirana General Store,SE08,B173,B002,OTL22
SH1905,Laxmi Narashimha Kirana General Store,SE08,B656,B002,OTL22
SH1906,Hirar Medical Chemist Druggist,SE08,B773,B003,OTL22
SH1907,Dilip Grand Bazar,SE08,B656,B002,OTL22
SH1908,Sri Balaji Kiran General Store,SE08,B1041,B002,OTL22
SH1909,Os Brothers Medical General Store,SE08,B1043,B003,OTL22
SH1910,Sunrise Medical General Store,SE08,B656,B003,OTL22
SH1911,Sri Vijaya Laxmi Milk And Ice Cream Parlour,SE08,B1044,B004,OTL22
SH1912,Hydarabad Famous Karachi Biscuits,SE08,B1045,B001,OTL20
SH1913,A K Mini Super Market,SE08,B773,B002,OTL22
SH1914,Al Azizia Bakers,SE08,B1038,B001,OTL18
SH1915,Life Care Medical General Store,SE08,B1046,B003,OTL22
SH1916,Star Medical ,SE08,B1047,B003,OTL22
SH1917,Metro Medical Hall,SE08,B770,B003,OTL22
SH1918,New Sagar Bakers,SE08,B1048,B001,OTL18
SH1919,Pavan Provison Store,SE03,B784,B002,OTL01
SH1920,Fb Baby Care Store,SE03,B1049,B009,OTL02
SH1921,Jai Hanuman Kiranam Stores,SE03,B1050,B002,OTL02
SH1922,Sri Venkata Sai Kirana Ganeral Store,SE03,B1051,B002,OTL02
SH1923,Prakash General Store,SE03,B1052,B002,OTL02
SH1924,Sri Balaji Kiranam Ganaral Store,SE03,B1053,B002,OTL02
SH1925,Ruchi Bangalore Bakery,SE03,B1054,B001,OTL02
SH1926,Srinivasa Kirana And General Stores,SE03,B1054,B002,OTL02
SH1927,Krishnaveni General Store And Stationary,SE03,B1055,B002,OTL02
SH1928,Sri Ganesh Kirana And General Store,SE03,B1055,B002,OTL02
SH1929,Santhoshimatha Kirana And General Stores,SE03,B1054,B002,OTL02
SH1930,Srinivasa Kirana Store,SE03,B121,B002,OTL19
SH1931,Om Balaji Mithai Bandar ,SE03,B1056,B008,OTL06
SH1932,Josh Kirana General Store,SE03,B1057,B002,OTL18
SH1933,Baba Kirana General Store,SE03,B1056,B002,OTL02
SH1934,Maruthi Super Stores,SE03,B1054,B002,OTL02
SH1935,Vasi Reddy Sweets,SE03,B1058,B001,OTL02
SH1936,Sri Sai Bhavani Kirana And Generalstore,SE03,B1060,B009,OTL18
SH1937,Daily Mart,SE03,B1061,B002,OTL01
SH1938,Big Value Super Market,SE11,B736,B007,OTL02
SH1939,Vishnu Priya Kirana General Store,SE11,B1062,B002,OTL02
SH1940,Bhavani Kirana Store,SE11,B1062,B002,OTL01
SH1941,Surabhi Super Market,SE11,B1062,B007,OTL02
SH1942,Lalith Aditya General Store,SE11,B1064,B009,OTL01
SH1943,Sri Dharani Swagruha Foods,SE11,B1064,B008,OTL01
SH1944,Vijetha Super Market,SE11,B1065,B007,OTL13
SH1945,Dinesh Kirana And General Store,SE11,B1066,B002,OTL12
SH1946,Pick And Pay,SE11,B1067,B007,OTL05
SH1947,Anil Kirana General Store,SE11,B1068,B002,OTL02
SH1948,Elitev Bakery,SE11,B1069,B001,OTL01
SH1949,Royal Bakery,SE11,B1070,B001,OTL01
SH1950,Jai Santhosh Sai Kiranam And General Store,SE11,B1072,B002,OTL05
SH1951,Svs Stores,SE11,B1073,B002,OTL05
SH1952,Sri Anand Madhavi General Merchants Rice Oils,SE11,B1062,B002,OTL01
SH1953,Sri Bhagava Laxmi Kiranam General Store,SE11,B1072,B002,OTL05
SH1954,Walnut Bakers Confectioners,SE11,B1064,B001,OTL01
SH1955,Paris Mart,SE11,B1067,B007,OTL02
SH1956,Purna Kiranam And General Stores,SE11,B1075,B002,OTL02
SH1957,Tharuni Mart,SE11,B1067,B007,OTL01
SH1958,Sri Prasannanjaneya Kiranam And General Store,SE11,B1076,B002,OTL02
SH1959,Diamond Bakers,SE11,B1077,B001,OTL07
SH1960,Sri Laxmi Kiranam And General Store,SE11,B1078,B002,OTL02
SH1961,Jai Maruthi Bangalore Iyengars Bakery,SE11,B1062,B001,OTL01
SH1962,Mahalakshmi Sweet House,SE11,B1062,B008,OTL01
SH1963,Just Breck Berkes,SE11,B1067,B001,OTL01
SH1964,Sri Ganesh Kiranam And General Store,SE11,B1079,B002,OTL02
SH1965,Sri Sai Kiranam And General Store,SE11,B1080,B002,OTL01
SH1966,Sri Bajarangabali Kiranam And General Store,SE11,B1082,B002,OTL02
SH1967,Sri Rachannaswamy Kiranam,SE11,B1083,B002,OTL02
SH1968,Vijyalaxmi Kiranam And General Store,SE11,B1084,B002,OTL02
SH1969,Jagadeshwara Kiranam And General Store,SE11,B1075,B002,OTL02
SH1970,Om Sai Bhavani Kiranam And General Store,SE11,B1067,B002,OTL02
SH1971,Humpty Dumty Bakers,SE11,B1075,B001,OTL02
SH1972,Sri Bhavani Kiranam And General Store,SE11,B1086,B002,OTL02
SH1973,Sri Kheteshwar Kirana General Store,SE11,B1062,B002,OTL02
SH1974,Ni Mart,SE11,B1075,B005,OTL02
SH1975,Bajrang Kiranam And General Store,SE11,B1088,B002,OTL02
SH1976,Vasavi Kiranam And General Store,SE11,B1082,B002,OTL02
SH1977,Vijay Super Market,SE11,B1089,B007,OTL02
SH1978,Vinay Kumar Kiranam And General Store,SE11,B1090,B002,OTL02
SH1979,Super Mart,SE11,B736,B002,OTL02
SH1980,Sri Shubulingeshwar Swamy Berkes,SE11,B1067,B001,OTL01
SH1981,Amul Ice Cream Hub,SE11,B736,B004,OTL07
SH1982,Sunitha Kiranam ,SE11,B1067,B002,OTL02
SH1983,Chaitanya Sweets,SE11,B1091,B001,OTL02
SH1984,A1 Kirana And General Store,SE11,B1092,B002,OTL01
SH1985,Jacob Bakery,SE11,B1062,B001,OTL02
SH1986,Balaji Manish Mithai Bandar,SE11,B1067,B008,OTL02
SH1987,Om Sai Slv Bangalore Bakey,SE11,B1067,B001,OTL02
SH1988,Sana Saba Kirana Store,SE11,B736,B002,OTL01
SH1989,Vijetha Super Markets,SE11,B1093,B007,OTL01
SH1990,Dbm Kirana General Store,SE11,B1062,B002,OTL02
SH1991,Sri Sai Provisional Store,SE11,B1087,B002,OTL02
SH1992,Al Khair Super Market,SE11,B736,B007,OTL07
SH1993,Balaji Papalal Mitai Bandar,SE11,B1092,B008,OTL02
SH1994,Vijetha Super Mart,SE11,B1095,B005,OTL02
SH1995,Sri Balaji Mahadev Methai Bhandar,SE11,B1096,B008,OTL02
SH1996,Sidhi Vinayaka Grand Bazar,SE11,B1067,B002,OTL02
SH1997,Balaji Chappan Bhog Mitai Bhandar,SE11,B1070,B008,OTL01
SH1998,Cake Land Bakery,SE11,B1067,B001,OTL02
SH1999,Sri Annapurna Kirana General Store,SE11,B1062,B002,OTL02
SH2000,Prathiroju Super Market,SE11,B1062,B007,OTL02
SH2001,Mk Kirana And General Store,SE11,B736,B002,OTL02
SH2002,S L V Banglor Iyangar Bakery ,SE11,B1067,B001,OTL02
SH2003,Gattus Bakery,SE11,B1062,B001,OTL02
SH2004,Thungabadhra Rice Traders,SE11,B1097,B002,OTL02
SH2005,Matrix Bakery,SE11,B1092,B001,OTL01
SH2006,Shiva Balaji Kirana General Store,SE11,B1062,B002,OTL02
SH2007,Sampadha Seven Hills Mart,SE11,B1067,B005,OTL02
SH2008,Deva Mini Market,SE11,B1062,B007,OTL02
SH2009,Bhgya Lakshmi Kirana General Store,SE11,B1062,B002,OTL02
SH2010,Ancient Organics,SE11,B1098,B010,OTL02
SH2011,Cream Fudge,SE11,B1100,B004,OTL18
SH2012,Saraswathi Kirana General Store,SE11,B396,B002,OTL05
SH2013,Venkateshwara Reddy Sweet House,SE11,B1062,B008,OTL01
SH2014,Sri Sai Ragavendhra Kiranam And General Store,SE11,B1067,B002,OTL02
SH2015,Sri Sesha Sai Kirana General Store,SE11,B1062,B002,OTL02
SH2016,Vishnu Priya Milk Kirana General Store,SE11,B1062,B002,OTL02
SH2017,Mathaji Kirana General Store,SE11,B1062,B002,OTL02
SH2018,New Tipsy Topsy Bakery,SE11,B1101,B001,OTL12
SH2019,Agra Mitai Wala,SE11,B1070,B008,OTL01
SH2020,Sri Manjunatha Bangalore Bakery,SE11,B1102,B001,OTL02
SH2021,Paras Rice Shop,SE11,B736,B002,OTL02
SH2022,Sri Thirumala Rice Depo ,SE11,B1103,B002,OTL18
SH2023,Limra General Store,SE11,B1104,B009,OTL02
SH2024,Jodhpur Kachdbu Sweets,SE11,B1105,B001,OTL02
SH2025,Om Shiva Sai Kirana General Store,SE11,B740,B002,OTL07
SH2026,New Balaji Mitai Bhandar,SE11,B735,B008,OTL01
SH2027,Rs Bakers,SE11,B1107,B001,OTL02
SH2028,Sri Balaji Chat Namkeen Mithai Wala,SE11,B1108,B008,OTL22
SH2029,S V S Home Foods Dry Fruits,SE11,B735,B013,OTL02
SH2030,Alain Bakers,SE11,B1102,B001,OTL01
SH2031,Parvati Kirana General Store,SE11,B735,B002,OTL02
SH2032,Balaji Vikas Kirana General Store,SE11,B740,B002,OTL18
SH2033,Cake Palace Bakery,SE11,B1062,B001,OTL02
SH2034,Jagadambha Kirana General Store,SE11,B735,B002,OTL02
SH2035,Vijeta Super Morket,SE11,B1110,B007,OTL01
SH2036,Sri Anjenaya K G S,SE11,B1111,B002,OTL22
SH2037,Chandra Kala Kirana General Store,SE11,B735,B002,OTL01
SH2038,Harithas Bake Land,SE11,B1067,B001,OTL22
SH2039,Kakes N Krisps Cake Shop,SE11,B1112,B001,OTL01
SH2040,Meera Cool Drinks And Bakery,SE11,B736,B001,OTL02
SH2041,Vijetha Supermarket,SE11,B1113,B007,OTL02
SH2042,Tirupati Kirana General Store,SE11,B735,B002,OTL02
SH2043,Sri Lakshmi Kirana General Store,SE11,B735,B002,OTL02
SH2044,Ujwala Kiranam And General Store,SE11,B1114,B002,OTL13
SH2045,Deepthi Super Market,SE11,B735,B007,OTL02
SH2046,Spl Grocers Bakers,SE11,B735,B002,OTL02
SH2047,Sri Sangameshwara Kirana General Store,SE11,B735,B002,OTL02
SH2048,Madhur Pure Gee Sweets,SE11,B1115,B008,OTL02
SH2049,Sri Sai Dairy K G S,SE11,B1116,B002,OTL19
SH2050,Sri Sai Dry Fruits And Spices,SE11,B1117,B013,OTL02
SH2051,Siva Sai K G S,SE11,B1067,B002,OTL22
SH2052,Polimeras,SE11,B1118,B007,OTL02
SH2053,Balaji Gopichand Mitai Bhandar,SE11,B735,B008,OTL02
SH2054,Sri Balaji Sai Ram Mithai Bhandar,SE11,B1119,B008,OTL19
SH2055,K S Bakers,SE11,B1119,B001,OTL19
SH2056,Ramini Mini Super Market,SE11,B736,B002,OTL02
SH2057,Kutty Bakers,SE11,B1067,B001,OTL02
SH2058,Chef Bakers,SE11,B735,B001,OTL02
SH2059,Sri Shiva Sai Kirana General Store,SE11,B735,B002,OTL02
SH2060,Ssvs Bangalore Bakery,SE11,B1120,B001,OTL01
SH2061,Sri Dhana Lakshmi Grand Bazar,SE11,B1118,B002,OTL02
SH2062,K J B Kirana General Store,SE11,B735,B002,OTL02
SH2063,Good Times Cool Drinks,SE11,B735,B006,OTL02
SH2064,Sri Nidhi Kirana General Store,SE11,B735,B002,OTL02
SH2065,Ujwal Kirana General Store,SE11,B1062,B002,OTL02
SH2066,S Mart,SE11,B735,B007,OTL02
SH2067,Ssr Bangalore Bakery,SE11,B735,B001,OTL02
SH2068,Sri Sai Balaji Sweets And Bakery,SE11,B1120,B001,OTL12
SH2069,Cake Point,SE11,B1116,B001,OTL05
SH2070,Siri Vasavi K G S,SE11,B1067,B002,OTL12
SH2071,Ramdev K G S,SE11,B1067,B002,OTL22
SH2072,Kiranawala Super Market,SE11,B735,B007,OTL01
SH2073,Sri Lakshmi Narasimha Kirana General Store,SE11,B735,B002,OTL02
SH2074,Mahadev Kirana General Store,SE11,B735,B002,OTL02
SH2075,Orange Bakers Cake Factory,SE11,B735,B001,OTL02
SH2076,Kesariya G Kirana General Store,SE11,B735,B002,OTL02
SH2077,Sri Vijayalaxmi K G S,SE11,B1067,B002,OTL19
SH2078,Sri Balaji Laxman K G S,SE11,B1067,B002,OTL05
SH2079,Sri Laxmi Venkateshwara K G S,SE11,B1109,B002,OTL19
SH2080,Raj Laxmi Kirana General Store,SE11,B735,B002,OTL02
SH2081,Maha Laxmi Bakery ,SE11,B1111,B001,OTL22
SH2082,Publix Mart,SE11,B1122,B007,OTL02
SH2083,Sapthagiri Super Market,SE11,B735,B007,OTL02
SH2084,Balaji Sunil K G S,SE11,B1067,B002,OTL05
SH2085,Sri Venkata Sai Rice Traders,SE11,B1124,B002,OTL02
SH2086,Sri Sai Sita Ramanujeya Kirana And General Stores,SE11,B1124,B002,OTL02
SH2087,Sri Om Kirana General Store,SE11,B735,B002,OTL02
SH2088,Ananya Mini Mart,SE11,B735,B007,OTL02
SH2089,Hyderabad Bake House Bakers Sweets,SE11,B1122,B001,OTL02
SH2090,Mohammed Kirana General Store,SE11,B735,B002,OTL02
SH2091,Happy Kirana General Store,SE11,B735,B002,OTL02
SH2092,H H K G S,SE12,B1111,B002,OTL22
SH2093,Sri Teja Kirana And General Store,SE13,B1125,B002,OTL02
SH2094,Mallikarjuna Super Market,SE14,B745,B002,OTL22
SH2095,Jvs Super Market,SE14,B1126,B007,OTL22
SH2096,Kanaka Durga Super Market,SE12,B1127,B007,OTL22
SH2097,Krishna Provision Store,SE15,B735,B002,OTL02
SH2098,Sri Revathi K G S,SE12,B1067,B002,OTL19
SH2099,Sri Venkateshwara Bangalore Iyengars Bakery,SE15,B735,B001,OTL02
SH2100,Eco Garden Vegetables Kirana General Store,SE15,B735,B002,OTL02
SH2101,Sai Nath Kirana General Store,SE15,B1128,B002,OTL02
SH2102,Jai Sri Santoshi Matha Kirana General Store,SE15,B1128,B002,OTL02
SH2103,Joy General Store,SE15,B735,B007,OTL02
SH2104,Pooja Kirana Stor,SE14,B1129,B002,OTL18
SH2105,S Mart Super Market,SE15,B735,B007,OTL02
SH2106,Vijaya Lakshmi Provisional Store,SE12,B1067,B002,OTL19
SH2107,Kareem Medical And General Stores,SE13,B1130,B003,OTL02
SH2108,Abdul Gani Kirana General Store,SE15,B1128,B002,OTL02
SH2109,Pandit Store,SE13,B1131,B009,OTL02
SH2110,Hill Mart,SE15,B735,B007,OTL02
SH2111,Sree Balaji Sai Ram Mithai Bhandhar,SE12,B1132,B001,OTL05
SH2112,Charbhuja Kirana General Store,SE15,B1128,B002,OTL02
SH2113,Natraj2 Kirana General Store,SE15,B1092,B002,OTL02
SH2114,Uttam Nibbles,SE15,B735,B001,OTL02
SH2115,Sri Ganesh Bakery,SE12,B1133,B001,OTL19
SH2116,Sri Sai Manikanta Super Market,SE15,B735,B007,OTL02
SH2117,Kesariya Kirana General Store,SE15,B735,B002,OTL02
SH2118,S S R Bangalore Iyengar Bakery,SE15,B1134,B001,OTL01
SH2119,S Mart ,SE15,B735,B007,OTL01
SH2120,Sirimala Kirana And General Stores,SE13,B1135,B002,OTL02
SH2121,Ganapthi Kirana General Store,SE15,B735,B002,OTL02
SH2122,Kgn Kirana General Store,SE15,B1128,B002,OTL02
SH2123,Lalitha Super Market,SE15,B1128,B007,OTL02
SH2124,Pooja Kirana General Store,SE15,B1128,B002,OTL02
SH2125,Jai Jagadamba Kirana General Store,SE14,B396,B002,OTL05
SH2126,Sowjanya Kirana General Store,SE15,B735,B002,OTL02
SH2127,Balaji Grand Bazaar,SE15,B1102,B007,OTL01
SH2128,Henman Kirana Store,SE14,B1136,B002,OTL02
SH2129,Burfi Ghar,SE15,B1137,B008,OTL01
SH2130,Maa Ashapura Kirana General Store,SE14,B1138,B002,OTL22
SH2131,Mounika Kirana General Store,SE14,B745,B002,OTL22
SH2132,Maa Bhavani Kirana General Store,SE15,B1128,B002,OTL02
SH2133,Santosh Kirana General Store,SE15,B1128,B002,OTL02
SH2134,Friends Kirana General Store,SE15,B1128,B002,OTL02
SH2135,New Lakshmi Kirana And General Stores,SE13,B1139,B002,OTL02
SH2136,C Mart General Store,SE15,B735,B007,OTL06
SH2137,Sai Lalitha Super Market,SE15,B735,B007,OTL02
SH2138,Bhagavathi Kirana Store,SE14,B1140,B002,OTL18
SH2139,Hanuman Kirana General Store,SE14,B1092,B002,OTL22
SH2140,Kalyani Kirana General Store,SE15,B735,B002,OTL06
